# adc8 adc7 adc6 adc5 adc4 adc3 adc2 adc1
     -4552        -59        -72        -99        -18        -39        -88        -49
    -24468        -61        -76        -97        -24        -32        -84        -51
    -18393        -60        -72        -93        -23        -41        -88        -49
      7727        -60        -75       -101        -25        -37        -82        -46
     25199        -62        -77       -101        -22        -36        -86        -46
     15120        -58        -74        -94        -21        -39        -87        -46
    -11121        -61        -75        -97        -23        -37        -86        -47
    -25762        -60        -74        -95        -21        -36        -85        -45
    -12890        -60        -77        -95        -22        -35        -82        -47
     14246        -60        -78        -94        -18        -39        -89        -47
     25263        -61        -75        -98        -23        -36        -87        -49
      9142        -58        -79        -93        -20        -39        -85        -46
    -16841        -60        -77        -98        -19        -38        -87        -49
    -25164        -59        -79        -97        -24        -40        -88        -45
     -6364        -59        -74        -98        -20        -36        -87        -46
     19583        -63        -77        -95        -21        -35        -83        -48
     23540        -61        -78        -97        -23        -37        -83        -47
      2363        -60        -79        -95        -22        -36        -87        -50
    -21403        -60        -80        -93        -22        -40        -88        -49
    -22661        -61        -78        -93        -21        -39        -82        -48
       678        -55        -76        -98        -20        -33        -86        -44
     23290        -62        -76       -100        -22        -37        -86        -49
     20038        -60        -74        -96        -23        -37        -89        -48
     -4552        -61        -76        -99        -22        -40        -85        -48
    -24465        -61        -75        -96        -22        -34        -82        -43
    -18393        -59        -75        -99        -25        -36        -84        -44
      7727        -57        -73       -100        -21        -38        -81        -45
     25197        -59        -77        -97        -23        -34        -85        -49
     15122        -62        -75        -98        -22        -40        -80        -50
    -11128        -61        -77        -97        -22        -39        -86        -49
    -25758        -61        -77        -97        -25        -42        -84        -46
    -12892        -62        -77        -96        -20        -41        -88        -52
     14249        -59        -73        -96        -24        -38        -83        -48
     25260        -59        -77        -98        -18        -38        -84        -49
      9138        -64        -77        -98        -22        -42        -86        -47
    -16834        -61        -77       -100        -25        -37        -87        -48
    -25166        -59        -75        -98        -19        -38        -86        -50
     -6352        -58        -76        -97        -22        -39        -86        -51
     19581        -59        -77        -95        -23        -37        -85        -46
     23539        -61        -76        -98        -20        -35        -87        -45
      2358        -64        -79        -95        -21        -36        -89        -42
    -21406        -57        -74        -96        -23        -42        -85        -45
    -22657        -64        -77        -98        -22        -39        -88        -46
       679        -62        -80        -95        -24        -39        -88        -46
     23283        -60        -77        -97        -20        -34        -82        -50
     20037        -58        -76        -96        -21        -40        -86        -51
     -4547        -61        -76        -96        -24        -38        -88        -50
    -24470        -58        -78        -98        -22        -39        -87        -51
    -18393        -60        -78        -95        -22        -36        -84        -47
      7735        -59        -77        -97        -24        -38        -86        -51
     25195        -61        -80        -97        -22        -38        -87        -47
     15118        -64        -76        -98        -22        -41        -84        -46
    -11112        -59        -76       -100        -23        -40        -84        -48
    -25763        -60        -75        -96        -23        -41        -87        -46
    -12887        -60        -76        -99        -20        -39        -85        -48
     14251        -56        -77        -98        -23        -40        -87        -49
     25261        -57        -76        -99        -22        -36        -85        -46
      9133        -60        -76        -97        -21        -39        -87        -43
    -16834        -58        -77        -97        -24        -37        -87        -51
    -25161        -57        -74        -96        -22        -37        -81        -47
     -6356        -60        -79       -100        -23        -38        -86        -47
     19582        -57        -80       -103        -23        -35        -84        -47
     23539        -62        -73       -101        -21        -38        -87        -46
      2366        -62        -74        -94        -19        -38        -84        -52
    -21400        -63        -75       -101        -24        -37        -86        -49
    -22659        -61        -77        -99        -24        -39        -85        -49
       689        -61        -75        -95        -23        -37        -80        -48
     23282        -64        -72        -97        -23        -42        -85        -47
     20035        -60        -75        -99        -22        -37        -85        -47
     -4546        -63        -76        -95        -23        -37        -86        -48
    -24464        -61        -76        -97        -24        -37        -84        -46
    -18386        -61        -74       -100        -26        -40        -87        -50
      7731        -59        -76       -101        -18        -36        -87        -46
     25196        -63        -76       -102        -18        -38        -88        -48
     15123        -63        -76        -95        -20        -39        -85        -46
    -11115        -60        -79        -96        -21        -34        -84        -46
    -25762        -58        -78        -97        -20        -35        -81        -49
    -12887        -62        -78        -98        -19        -38        -88        -48
     14241        -60        -81        -96        -22        -40        -86        -48
     25261        -63        -76        -97        -21        -37        -82        -49
      9132        -62        -76        -98        -23        -39        -87        -48
    -16837        -62        -73        -98        -23        -38        -84        -45
    -25160        -62        -75       -100        -23        -39        -87        -46
     -6352        -58        -76        -98        -20        -37        -87        -49
     19577        -59        -76       -100        -21        -37        -85        -46
     23539        -57        -77        -99        -23        -37        -85        -48
      2362        -61        -74        -99        -23        -37        -87        -45
    -21403        -61        -75        -97        -24        -41        -84        -47
    -22663        -64        -75        -98        -21        -37        -83        -48
       684        -61        -78        -94        -22        -41        -86        -47
     23285        -58        -76        -97        -22        -36        -85        -51
     20036        -59        -78        -98        -25        -36        -87        -48
     -4545        -59        -78        -98        -25        -43        -83        -47
    -24469        -60        -78       -100        -23        -37        -83        -49
    -18392        -59        -77       -101        -22        -39        -81        -45
      7737        -54        -76        -99        -21        -41        -80        -47
     25198        -60        -79        -95        -21        -38        -81        -44
     15117        -59        -74        -99        -22        -39        -81        -43
    -11119        -57        -77        -99        -25        -36        -87        -45
    -25761        -62        -75        -97        -20        -40        -88        -47
    -12886        -65        -74        -99        -23        -38        -86        -48
     14253        -57        -75        -99        -19        -38        -86        -50
     25259        -58        -75        -98        -23        -36        -84        -49
      9130        -61        -76        -98        -23        -38        -85        -45
    -16837        -59        -78        -96        -22        -37        -85        -44
    -25168        -57        -75        -98        -21        -40        -85        -46
     -6357        -61        -77        -97        -22        -38        -88        -45
     19585        -62        -79        -95        -23        -40        -84        -46
     23540        -59        -74        -96        -23        -40        -91        -47
      2366        -59        -79        -97        -23        -38        -89        -48
    -21399        -63        -78        -97        -19        -39        -85        -51
    -22661        -62        -75        -97        -20        -37        -84        -48
       681        -58        -76        -94        -25        -40        -87        -47
     23286        -60        -77        -97        -19        -37        -83        -51
     20041        -62        -77        -98        -25        -39        -87        -47
     -4552        -62        -79        -98        -24        -34        -84        -46
    -24469        -60        -77        -96        -23        -39        -87        -47
    -18392        -56        -76        -96        -22        -37        -85        -48
      7730        -57        -78        -94        -23        -35        -82        -48
     25194        -60        -79        -97        -24        -38        -85        -47
     15118        -60        -75        -95        -20        -44        -83        -47
    -11127        -58        -74        -95        -24        -37        -86        -48
    -25767        -57        -76        -97        -23        -38        -86        -47
    -12891        -60        -79        -96        -21        -37        -84        -49
     14248        -59        -75        -98        -22        -41        -87        -50
     25258        -62        -74        -97        -20        -38        -85        -49
      9133        -58        -78        -99        -22        -36        -87        -46
    -16842        -61        -78        -99        -24        -32        -84        -51
    -25164        -58        -76        -98        -21        -42        -81        -48
     -6356        -62        -78       -102        -22        -39        -84        -49
     19576        -61        -78        -96        -21        -35        -83        -51
     23541        -63        -76        -98        -20        -40        -88        -43
      2360        -63        -77        -97        -22        -37        -83        -47
    -21402        -61        -75        -97        -21        -38        -88        -44
    -22662        -61        -80        -96        -22        -42        -84        -49
       680        -60        -77        -98        -22        -37        -84        -48
     23281        -61        -75        -97        -23        -41        -86        -51
     20041        -56        -76       -100        -20        -40        -88        -47
     -4555        -61        -74       -100        -20        -38        -87        -47
    -24470        -61        -78        -99        -19        -41        -86        -43
    -18391        -61        -76        -96        -21        -38        -88        -50
      7732        -62        -75        -99        -22        -39        -84        -48
     25192        -59        -74        -99        -22        -36        -85        -46
     15125        -61        -77        -95        -19        -43        -86        -46
    -11109        -60        -77       -100        -22        -38        -82        -46
    -25768        -58        -79        -95        -20        -33        -84        -50
    -12889        -60        -73        -94        -23        -40        -82        -53
     14252        -60        -78        -97        -20        -35        -84        -48
     25260        -55        -75        -98        -22        -38        -85        -50
      9129        -59        -75        -96        -23        -37        -85        -53
    -16839        -59        -79        -99        -22        -38        -88        -44
    -25163        -59        -77        -97        -20        -37        -85        -46
     -6359        -59        -76        -97        -21        -40        -87        -48
     19577        -61        -79        -95        -22        -39        -88        -47
     23540        -58        -82       -101        -21        -38        -84        -46
      2359        -60        -77        -97        -23        -37        -85        -47
    -21404        -58        -75       -100        -20        -37        -87        -49
    -22659        -58        -76        -99        -22        -39        -83        -54
       685        -61        -75        -98        -17        -38        -89        -49
     23285        -57        -74        -99        -22        -36        -86        -48
     20036        -62        -77        -95        -20        -38        -88        -47
     -4546        -58        -78        -96        -20        -38        -83        -48
    -24466        -59        -76        -93        -22        -39        -87        -45
    -18391        -59        -78       -100        -26        -37        -86        -49
      7731        -59        -77       -103        -26        -41        -82        -51
     25205        -61        -79        -98        -25        -37        -85        -49
     15120        -60        -77        -99        -21        -37        -87        -50
    -11116        -58        -75       -101        -21        -38        -83        -45
    -25765        -56        -75        -96        -22        -38        -87        -50
    -12888        -61        -74        -98        -21        -38        -87        -47
     14244        -57        -75       -102        -23        -39        -87        -47
     25260        -61        -75        -99        -23        -39        -84        -49
      9134        -58        -75        -97        -22        -36        -83        -49
    -16837        -56        -74        -97        -19        -36        -84        -47
    -25162        -61        -76        -96        -17        -37        -85        -46
     -6354        -59        -76       -100        -23        -37        -82        -51
     19575        -60        -75        -97        -23        -41        -84        -47
     23538        -57        -77       -101        -21        -41        -83        -45
      2359        -59        -75       -102        -23        -40        -79        -49
    -21405        -61        -76        -96        -21        -39        -84        -44
    -22663        -57        -76        -97        -24        -41        -85        -46
       689        -58        -76        -95        -23        -38        -87        -45
     23286        -61        -69       -101        -23        -39        -83        -47
     20042        -58        -74        -94        -22        -40        -83        -49
     -4549        -58        -77        -97        -24        -36        -88        -46
    -24468        -57        -77        -96        -22        -36        -83        -49
    -18389        -61        -76        -95        -20        -40        -86        -47
      7739        -60        -75        -96        -20        -38        -86        -47
     25197        -56        -76       -100        -17        -39        -88        -45
     15121        -59        -74        -96        -21        -37        -90        -46
    -11120        -58        -76        -96        -21        -40        -85        -48
    -25768        -60        -76        -98        -25        -40        -83        -49
    -12889        -60        -76        -97        -20        -38        -86        -46
     14252        -62        -73        -97        -23        -37        -84        -51
     25259        -58        -77        -94        -20        -40        -87        -50
      9129        -57        -74        -93        -21        -39        -83        -44
    -16837        -58        -75        -99        -21        -40        -87        -47
    -25163        -57        -75       -101        -23        -39        -84        -45
     -6357        -58        -75        -96        -20        -44        -86        -48
     19583        -59        -79        -96        -23        -38        -83        -51
     23539        -61        -75        -97        -22        -39        -85        -48
      2356        -60        -75        -98        -24        -37        -87        -42
    -21402        -59        -77        -93        -24        -37        -85        -45
    -22654        -63        -75        -97        -25        -39        -85        -47
       683        -55        -75        -96        -19        -36        -90        -48
     23284        -59        -79        -98        -22        -38        -87        -46
     20036        -57        -79       -100        -23        -38        -84        -50
     -4546        -59        -73        -95        -23        -40        -82        -51
    -24467        -57        -76        -96        -22        -37        -85        -45
    -18392        -62        -78        -96        -20        -36        -88        -47
      7733        -60        -77        -99        -25        -35        -86        -49
     25198        -61        -77        -97        -23        -39        -86        -50
     15119        -60        -75        -98        -25        -39        -83        -46
    -11124        -57        -77        -98        -21        -39        -83        -43
    -25764        -61        -75        -91        -24        -37        -89        -47
    -12886        -59        -76        -97        -21        -39        -87        -46
     14249        -58        -79        -97        -25        -41        -89        -49
     25260        -59        -77        -97        -25        -36        -87        -47
      9134        -58        -76        -96        -22        -41        -89        -48
    -16837        -60        -74        -96        -23        -38        -83        -46
    -25160        -63        -75        -98        -23        -38        -85        -45
     -6358        -64        -78        -96        -27        -37        -85        -47
     19578        -60        -78        -99        -21        -39        -86        -47
     23537        -60        -75        -99        -23        -40        -89        -48
      2362        -64        -76        -94        -24        -40        -85        -48
    -21410        -64        -76        -99        -21        -35        -82        -46
    -22662        -60        -78        -94        -22        -36        -87        -49
       685        -59        -75        -98        -25        -38        -82        -48
     23290        -57        -78        -92        -23        -40        -87        -47
     20041        -61        -73        -97        -23        -39        -86        -48
     -4551        -59        -72        -97        -19        -39        -85        -48
    -24466        -58        -72        -96        -24        -38        -85        -47
    -18392        -59        -78        -97        -20        -42        -83        -45
      7734        -59        -74        -97        -28        -41        -80        -52
     25194        -63        -76        -98        -26        -37        -83        -46
     15120        -60        -82       -103        -25        -41        -85        -46
    -11119        -63        -77        -97        -24        -36        -84        -48
    -25764        -59        -76        -95        -23        -39        -83        -47
    -12892        -60        -76        -97        -21        -40        -86        -45
     14246        -57        -75        -95        -22        -38        -83        -50
     25259        -60        -75       -101        -20        -41        -83        -44
      9133        -61        -76       -100        -23        -38        -82        -48
    -16844        -56        -76        -97        -23        -36        -84        -51
    -25160        -59        -78        -99        -24        -39        -82        -47
     -6361        -61        -78        -98        -24        -38        -82        -49
     19582        -59        -80        -96        -25        -40        -86        -48
     23534        -58        -77       -102        -23        -41        -86        -47
      2357        -58        -79       -104        -22        -38        -86        -51
    -21405        -60        -77        -99        -25        -42        -84        -48
    -22660        -58        -75        -96        -22        -35        -88        -46
       680        -60        -78        -99        -23        -40        -82        -48
     23286        -61        -73        -99        -23        -41        -85        -51
     20038        -63        -78        -94        -21        -39        -85        -46
     -4553        -58        -74        -98        -25        -40        -86        -48
    -24470        -59        -74        -93        -22        -37        -81        -47
    -18392        -60        -76        -93        -23        -40        -85        -47
      7739        -59        -78        -93        -25        -34        -83        -45
     25199        -61        -78        -97        -24        -43        -83        -47
     15121        -62        -74        -96        -25        -39        -84        -47
    -11117        -60        -75        -96        -23        -37        -84        -49
    -25764        -61        -78        -96        -25        -35        -84        -49
    -12884        -60        -74        -98        -24        -39        -85        -48
     14244        -61        -77        -98        -24        -43        -85        -48
     25259        -60        -75       -100        -20        -35        -82        -49
      9136        -63        -74        -97        -23        -38        -86        -45
    -16843        -60        -77        -98        -22        -37        -83        -48
    -25165        -62        -74        -98        -21        -39        -84        -54
     -6358        -62        -74       -100        -25        -35        -85        -44
     19576        -60        -78        -95        -22        -34        -83        -44
     23532        -58        -75        -92        -21        -35        -84        -49
      2361        -63        -77        -96        -25        -37        -82        -46
    -21404        -59        -75       -101        -21        -41        -87        -45
    -22657        -63        -77        -94        -22        -36        -86        -47
       694        -59        -72        -96        -23        -38        -87        -51
     23288        -58        -81       -102        -20        -36        -86        -45
     20039        -61        -75        -99        -23        -41        -86        -45
     -4554        -60        -81       -100        -23        -42        -84        -49
    -24468        -59        -76        -95        -20        -38        -84        -49
    -18392        -61        -76        -99        -20        -42        -83        -47
      7740        -63        -74       -102        -22        -37        -84        -50
     25195        -62        -76        -98        -22        -40        -88        -44
     15120        -63        -71        -98        -23        -42        -87        -48
    -11120        -60        -77        -98        -22        -40        -84        -48
    -25762        -59        -73        -98        -21        -42        -83        -47
    -12884        -57        -75        -98        -22        -38        -85        -50
     14253        -57        -76        -99        -20        -38        -85        -47
     25257        -59        -77        -95        -25        -40        -88        -47
      9133        -56        -76       -100        -18        -41        -85        -47
    -16844        -62        -78        -99        -23        -39        -84        -47
    -25162        -58        -79        -95        -23        -40        -82        -51
     -6349        -66        -79        -97        -21        -39        -87        -47
     19585        -62        -76        -96        -20        -38        -82        -49
     23536        -64        -75        -95        -24        -39        -85        -45
      2365        -61        -78        -98        -22        -33        -87        -49
    -21404        -61        -76        -96        -20        -40        -86        -51
    -22656        -62        -75        -97        -23        -39        -86        -47
       680        -61        -75        -96        -20        -39        -81        -47
     23283        -62        -75        -96        -23        -37        -88        -50
     20040        -60        -77        -94        -22        -38        -82        -50
     -4547        -59        -77       -101        -21        -40        -85        -51
    -24470        -59        -76        -99        -21        -38        -82        -47
    -18390        -60        -79        -99        -20        -35        -83        -47
      7733        -59        -77        -97        -28        -37        -88        -48
     25197        -60        -78        -96        -21        -37        -86        -51
     15117        -58        -75        -97        -20        -39        -86        -48
    -11118        -60        -76       -100        -20        -38        -87        -50
    -25763        -61        -78       -100        -20        -37        -82        -50
    -12893        -61        -75        -99        -19        -35        -84        -45
     14252        -58        -72        -99        -21        -33        -81        -47
     25260        -58        -73       -100        -25        -40        -84        -50
      9130        -59        -75        -94        -17        -37        -85        -45
    -16837        -60        -77       -102        -21        -36        -83        -47
    -25164        -57        -77       -100        -23        -41        -83        -49
     -6357        -60        -76        -95        -22        -35        -85        -46
     19588        -58        -77       -101        -20        -41        -86        -45
     23535        -58        -75        -99        -24        -41        -81        -51
      2357        -62        -75        -99        -20        -37        -83        -49
    -21409        -61        -77        -97        -19        -38        -85        -50
    -22658        -58        -76        -98        -21        -36        -88        -47
       689        -57        -80        -99        -25        -41        -83        -47
     23289        -60        -76        -99        -22        -39        -85        -48
     20040        -59        -77        -99        -23        -38        -85        -45
     -4551        -61        -81        -97        -21        -39        -85        -46
    -24461        -57        -73        -97        -20        -35        -86        -47
    -18393        -60        -77        -98        -24        -33        -83        -47
      7742        -56        -75       -100        -23        -35        -85        -46
     25198        -61        -74       -101        -21        -38        -83        -48
     15117        -59        -76        -99        -22        -34        -82        -49
    -11113        -59        -79       -102        -22        -39        -85        -44
    -25764        -59        -77        -99        -25        -34        -88        -48
    -12887        -58        -74        -94        -22        -38        -86        -48
     14248        -58        -75        -96        -20        -38        -84        -49
     25260        -61        -75        -98        -25        -37        -85        -46
      9134        -64        -77        -97        -20        -39        -82        -44
    -16838        -60        -72        -99        -19        -36        -85        -46
    -25161        -57        -70        -99        -20        -37        -85        -50
     -6354        -59        -75       -101        -20        -38        -88        -45
     19588        -63        -78       -100        -21        -36        -83        -48
     23533        -61        -74        -99        -20        -39        -86        -50
      2359        -59        -78        -97        -19        -35        -86        -47
    -21404        -56        -75        -98        -18        -33        -83        -46
    -22655        -59        -75        -98        -21        -39        -87        -45
       686        -59        -77        -98        -21        -36        -87        -52
     23290        -57        -73        -97        -21        -36        -83        -49
     20040        -60        -75        -93        -19        -36        -84        -50
     -4550        -62        -80       -101        -24        -40        -84        -45
    -24473        -57        -75        -97        -21        -37        -83        -45
    -18390        -63        -72        -99        -23        -35        -83        -48
      7731        -59        -73        -96        -23        -33        -84        -50
     25196        -64        -75       -100        -22        -39        -83        -44
     15121        -63        -75        -95        -22        -38        -84        -48
    -11128        -61        -79       -100        -27        -34        -83        -48
    -25761        -59        -77        -94        -27        -39        -85        -45
    -12883        -60        -73        -98        -23        -38        -82        -51
     14249        -62        -76        -97        -24        -36        -86        -49
     25261        -61        -75        -98        -20        -42        -85        -49
      9133        -60        -78        -96        -24        -38        -80        -47
    -16844        -62        -76        -97        -20        -38        -82        -49
    -25163        -63        -79       -100        -21        -37        -80        -47
     -6352        -62        -75        -95        -21        -36        -83        -47
     19582        -61        -76       -100        -26        -38        -83        -48
     23540        -59        -75        -96        -20        -39        -82        -49
      2357        -58        -78        -97        -22        -37        -84        -44
    -21407        -58        -76        -96        -22        -36        -82        -49
    -22659        -60        -74       -102        -21        -38        -81        -46
       695        -62        -77        -94        -22        -33        -85        -49
     23284        -60        -76        -93        -24        -31        -85        -49
     20035        -58        -76        -97        -22        -35        -82        -50
     -4552        -57        -75        -98        -26        -34        -86        -48
    -24475        -63        -76       -100        -22        -40        -83        -50
    -18389        -62        -72       -100        -22        -35        -86        -49
      7732        -60        -76        -99        -23        -39        -87        -47
     25199        -56        -75       -100        -23        -35        -82        -49
     15117        -65        -73       -100        -22        -35        -83        -51
    -11126        -62        -77        -96        -24        -38        -82        -48
    -25767        -60        -73        -97        -22        -38        -87        -49
    -12886        -62        -78        -98        -22        -38        -83        -49
     14250        -61        -78        -99        -22        -32        -85        -47
     25258        -64        -77        -95        -23        -38        -85        -49
      9126        -62        -77        -93        -20        -36        -86        -48
    -16837        -57        -79        -97        -22        -38        -86        -49
    -25161        -60        -77        -96        -23        -38        -83        -47
     -6354        -60        -79        -98        -23        -40        -85        -46
     19585        -62        -75        -97        -23        -36        -83        -49
     23537        -60        -74        -95        -23        -40        -87        -44
      2351        -60        -76        -97        -22        -39        -87        -53
    -21406        -58        -74        -98        -23        -40        -86        -49
    -22655        -58        -76       -100        -22        -39        -85        -49
       683        -63        -76        -97        -22        -38        -82        -48
     23287        -59        -80        -95        -19        -40        -84        -47
     20038        -59        -74        -97        -25        -34        -88        -50
     -4553        -62        -74       -100        -22        -37        -86        -47
    -24463        -59        -77       -101        -20        -34        -85        -46
    -18389        -59        -74        -94        -18        -39        -84        -48
      7736        -60        -76        -97        -20        -32        -86        -45
     25197        -62        -75        -97        -23        -37        -83        -52
     15124        -63        -77        -95        -22        -40        -87        -47
    -11124        -62        -79        -92        -23        -36        -80        -48
    -25763        -58        -73       -100        -23        -37        -86        -43
    -12880        -61        -79        -98        -22        -37        -84        -50
     14250        -58        -74       -101        -23        -34        -85        -49
     25265        -59        -76        -99        -22        -39        -83        -47
      9132        -60        -74        -98        -24        -37        -80        -52
    -16838        -60        -75        -99        -22        -39        -84        -50
    -25160        -63        -76        -98        -23        -35        -86        -45
     -6351        -59        -76       -102        -22        -38        -78        -51
     19580        -63        -75        -96        -22        -37        -83        -46
     23533        -62        -82       -101        -22        -41        -80        -49
      2361        -59        -75        -99        -21        -37        -81        -51
    -21401        -60        -77        -99        -25        -37        -86        -51
    -22662        -58        -76        -99        -21        -40        -84        -50
       686        -61        -80       -101        -24        -40        -88        -48
     23290        -61        -76        -98        -19        -35        -85        -46
     20035        -62        -74        -97        -23        -43        -85        -45
     -4550        -64        -75        -98        -21        -36        -86        -46
    -24471        -62        -76        -97        -22        -37        -81        -47
    -18392        -63        -78       -101        -22        -39        -83        -45
      7737        -64        -76       -100        -20        -38        -80        -48
     25196        -61        -77        -97        -23        -38        -80        -51
     15118        -65        -75        -98        -23        -40        -81        -46
    -11129        -59        -78        -99        -24        -36        -85        -47
    -25768        -65        -76        -96        -21        -36        -84        -50
    -12885        -63        -72       -100        -21        -39        -84        -49
     14252        -64        -78       -100        -23        -37        -81        -49
     25260        -63        -76        -97        -23        -36        -88        -48
      9130        -59        -74        -95        -23        -39        -81        -48
    -16845        -58        -77        -99        -27        -38        -81        -50
    -25163        -66        -75        -98        -23        -32        -80        -46
     -6357        -64        -77        -98        -20        -39        -82        -49
     19583        -63        -78        -94        -22        -33        -84        -47
     23536        -61        -81       -100        -21        -37        -84        -45
      2355        -60        -75        -96        -27        -36        -87        -46
    -21405        -65        -77        -97        -21        -34        -82        -49
    -22662        -59        -79        -97        -22        -36        -87        -44
       685        -61        -76        -97        -24        -37        -85        -46
     23289        -61        -74        -99        -23        -42        -82        -50
     20038        -65        -74        -97        -21        -39        -84        -43
     -4557        -62        -75        -98        -17        -35        -84        -52
    -24469        -62        -76        -98        -20        -39        -82        -45
    -18381        -64        -77        -98        -21        -38        -83        -47
      7744        -56        -78        -97        -22        -38        -81        -48
     25201        -62        -77        -98        -22        -34        -82        -50
     15120        -61        -77       -102        -21        -37        -87        -50
    -11118        -60        -77        -98        -22        -39        -79        -49
    -25766        -60        -74        -95        -21        -37        -86        -49
    -12887        -59        -79        -94        -21        -32        -82        -47
     14249        -61        -73        -98        -23        -37        -88        -44
     25259        -65        -73        -99        -26        -38        -82        -46
      9132        -63        -74        -96        -22        -40        -83        -52
    -16848        -63        -77       -101        -23        -35        -88        -49
    -25162        -59        -75        -97        -20        -41        -83        -49
     -6353        -61        -73        -99        -20        -34        -84        -51
     19584        -61        -78        -94        -19        -36        -85        -46
     23536        -60        -75        -96        -23        -37        -83        -51
      2355        -60        -78        -98        -22        -39        -87        -44
    -21404        -58        -74        -98        -20        -37        -86        -49
    -22658        -58        -72       -100        -23        -36        -85        -46
       693        -60        -73        -98        -23        -37        -80        -49
     23287        -60        -74       -100        -22        -38        -81        -48
     20036        -57        -77        -96        -21        -42        -85        -47
     -4555        -59        -76        -99        -24        -39        -86        -49
    -24470        -58        -77        -94        -19        -35        -86        -48
    -18390        -58        -73        -97        -22        -37        -80        -47
      7737        -61        -76        -99        -28        -40        -81        -46
     25195        -58        -76        -97        -23        -38        -86        -51
     15115        -61        -81        -95        -21        -40        -86        -47
    -11122        -65        -76        -98        -23        -35        -86        -48
    -25765        -60        -77        -98        -23        -37        -87        -43
    -12882        -57        -76       -101        -21        -34        -83        -50
     14247        -60        -76        -97        -24        -40        -87        -44
     25260        -61        -79        -98        -24        -38        -82        -45
      9131        -60        -80        -98        -24        -37        -83        -50
    -16842        -61        -76        -96        -21        -36        -85        -44
    -25160        -61        -76        -97        -25        -40        -84        -46
     -6355        -61        -76        -99        -22        -39        -78        -47
     19587        -64        -72       -100        -23        -37        -83        -48
     23538        -59        -81        -98        -20        -32        -86        -48
      2353        -61        -75        -97        -27        -40        -85        -45
    -21399        -59        -76        -97        -21        -37        -82        -49
    -22660        -60        -78        -94        -24        -39        -85        -48
       685        -59        -78        -97        -22        -38        -84        -47
     23286        -61        -74        -98        -24        -40        -85        -49
     20042        -62        -76       -100        -20        -37        -82        -46
     -4557        -58        -75        -99        -24        -32        -88        -47
    -24468        -60        -73        -95        -23        -36        -80        -46
    -18389        -59        -77        -98        -24        -40        -86        -50
      7732        -59        -78       -100        -21        -40        -87        -48
     25199        -62        -72       -100        -18        -41        -84        -47
     15114        -61        -73        -97        -23        -37        -86        -48
    -11125        -60        -74        -95        -23        -39        -83        -49
    -25766        -59        -75        -96        -23        -38        -87        -48
    -12883        -62        -80        -99        -23        -38        -84        -45
     14262        -61        -72       -100        -21        -36        -81        -46
     25261        -62        -79        -99        -24        -35        -87        -44
      9134        -56        -78        -95        -26        -42        -85        -48
    -16846        -58        -78        -96        -24        -38        -84        -50
    -25158        -61        -74        -99        -24        -39        -83        -49
     -6347        -63        -76        -97        -22        -37        -85        -46
     19584        -63        -75        -96        -21        -39        -84        -47
     23537        -59        -75        -99        -20        -39        -87        -49
      2361        -60        -76        -96        -26        -38        -88        -45
    -21406        -61        -79        -96        -24        -40        -86        -48
    -22657        -60        -78        -97        -21        -37        -84        -46
       685        -58        -80        -99        -24        -40        -85        -46
     23284        -61        -80        -97        -21        -38        -87        -49
     20031        -59        -77        -95        -24        -36        -84        -50
     -4560        -59        -74       -100        -22        -39        -84        -46
    -24470        -61        -76        -98        -22        -36        -82        -48
    -18389        -61        -82        -99        -25        -38        -85        -47
      7738        -59        -77        -98        -25        -39        -80        -48
     25200        -61        -76        -97        -24        -38        -84        -49
     15121        -55        -75        -97        -20        -38        -84        -48
